,SMILES,hit
120,FC1=C(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)C=CC=C1,0.539716300368309
121,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)N1CCSCC1,0.4963201563060284
122,CC(C)N1CCN(CC1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4030771917104721
123,COCCN1CCN(CC1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4875463488698006
124,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCC1=CC=CS1,0.6231897938251495
125,COC1=C(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)C=CC=C1,0.47426229596138
126,COC1=CC=C(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)C=C1,0.4938021036982536
127,COC1=CC=CC(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)=C1,0.497433006465435
128,CC1=CC=C(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)O1,0.4074002699553966
129,CN(CCC1=NC=CC=C1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4055534499883652
130,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCCC1=CC=CN=C1,0.5506059753894806
131,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCCC1=CC=NC=C1,0.5636259526014328
132,CN(C)C1CCN(CC1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.7441006010770798
133,CN(C)C1CCN(C1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.7292072659730912
134,COCCN(C)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.5311669147014618
135,CN(CCC1=CC=CN=C1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4435069307684898
136,CC(C)CN(C)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4353797623515129
137,FC1=CC=C(NC2N(C(=O)C3=CC=CC=C23)C2=NC=C(Cl)C=C2)C=C1Cl,0.5030044347047806
138,FC1=CC=C(NC2N(C(=O)C3=CC=CC=C23)C2=CC=C(Cl)C=C2)C=C1Cl,0.4312088364362716
139,FC1=CC=C(NC2=C3C(ON=C3C3=CC(Cl)=CC=C3)=NC=N2)C=C1Cl,0.4102030292153358
140,FC1=CC=C(NC2=C3C(ON=C3C3=CC=C(Cl)C=C3)=NC=N2)C=C1Cl,0.4512211954593658
141,OC1=C2N=C(C=CC2=CC=C1)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4866092330217361
142,ClC1=C(Cl)C=C2N=C(NC(=O)C3=CC=CC=C3)SC2=C1,0.5208474254608154
143,ClC1=CC=C(C=C1)N1CCN(CC1)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.5618006202578545
144,CCOC1=CC=C(C=C1)C1=CC(=NN1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.429892013669014
145,ClC1=CC=CC(=C1)C1=CC(=NN1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.4754012304544449
146,ClC1=CC=C(C=C1)C1=CC(=NN1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5225618582963943
147,ClC1=CC=C(CNC(=O)C2=NNC(=C2)C2=CC=C(Br)C=C2)C=C1Cl,0.4692592072486877
148,CCOC1=CC=C(C=C1)C1=CC(=NN1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.4761794352531433
149,COC1=CC=C(C=C1)C1=CC(=NN1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.444331541955471
150,CC1=CC=C(C=C1)C1=CC(=NN1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.4232001155614853
151,CCS(=O)(=O)C1=C(NC2=CC=C(F)C(Cl)=C2)SC(C(=O)C2=CC=C(F)C=C2)=C1N,0.456694968342781
152,FC1=CC(F)=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.551730927824974
153,O=S(C1=C(NC(C2=CC=C(Cl)C(Cl)=C2)=O)NN=C1SC)(C(C=C3)=CC=C3Cl)=O,0.6636801552772522
154,CC(C)C1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5918079775571823
155,CCOC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.4748824989795684
156,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NCC1=CC=CC=C1,0.5527418914437294
157,ClC1=CC=C(NC(=O)N2CCN(CC2)C2=NC3=CC=CC=C3S2)C=C1Cl,0.4167681938409805
158,CCC1=CC=C(C=C1)N1C=C(N=N1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.420161699950695
159,ClC1=CC=C(CN(C(=O)NC2=CC=CC=C2)C2=NC=CC=C2)C=C1Cl,0.4366201514005661
160,COC1=CC(NC(=O)C2=CC=CC=C2)=C(Cl)C=C1NC(=O)C1=CC=C(Cl)C(Cl)=C1,0.4604407346248627
161,ClC1=CC=C(C=C1Cl)C(=O)NC1=CC=CN=C1NC(=O)C1=CC=C(Cl)C(Cl)=C1,0.6955591487884522
162,ClC1=CC=C2C(N(CC3)CCC3N4C=CC=C4)=CC=NC2=C1,0.5200905099511146
163,ClC1=C2C(C(N(CC3)CCN3C4=CC=CC=C4)=CC(C(F)(F)F)=N2)=CC=C1,0.4352151390910148
164,ClC1=CC=CC(C1=N2)=C(C=C2C(F)(F)F)N(CC3)CCN3CCO,0.4286818078160286
165,ClC1=CC=C(NC(=O)C2=NN3C=CC=NC3=N2)C=C1Cl,0.5263626879453659
166,COC(C)(C)C(=O)N1CCOC(C1)C1=CC(Cl)=C(Cl)C=C1,0.4322282585501671
167,ClC(C1=C(C=C2)SC(NC3=C(CC)C=CC=C3CC)=N1)=C2Cl,0.4589823886752128
168,O=C(C1=CC=C(Cl)C(Cl)=C1)NC2=C(C=CC=C3)C3=CC=C2,0.4163397771120071
169,O=S(NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C(C=C2)=CC=C2NC(C3=CC=C(Cl)C(Cl)=C3)=O)=O,0.5676283067464829
170,CC(N1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4609808555245399
171,O=C(NCC1=CC=C(Cl)C(Cl)=C1)C2=C(C(F)(F)F)C=C(N=C2)OC,0.5408713656663895
172,O=C(N(C)CC1=CC=C(C(Cl)=C1)Cl)C(C=NC(OC)=C2)=C2C(F)(F)F,0.4606622382998466
173,ClC1=CC(N(C)C(C2=CN(C)C(C=C2C(F)(F)F)=O)=O)=CC=C1Cl,0.4944540487229824
174,O=C(NCC1=CC=C(Cl)C(Cl)=C1)C2=C(C(F)(F)F)C=CN=C2OC,0.5233053585886955
