,SA_Activity,SMILES,Compound_ID
326,0.0,C[C@@H](NC(=O)COc1ccccc1)C(=O)O,BRD-A86976880
327,0.0,OC(=O)CN1C(=O)Oc2ccccc21,BRD-K88358224
328,0.0,CCCC1=CC(=O)N=C(N1)SCC(=O)N,BRD-K96700333
329,0.0,Cc1ccc(o1)/C=C/1\Sc2ncnn2C1=O,BRD-K69139524
330,0.0,CNC(=O)C1=C(O)c2ccccc2N(C)C1=O,BRD-K64453794
331,0.0,Cc1ccc(cc1)CNC(=S)NCCO,BRD-K94988852
332,0.0,Nc1ccc(cc1)S(=O)(=O)CCC#N,BRD-K97665869
333,0.0,CNS(=O)(=O)c1cc(ccc1OC)OC,BRD-K57114545
334,0.0,Nc1nonc1/C(=N/O)N1CCCCC1,BRD-K80649308
335,0.0,CC(C)C(=O)Nc1cccc(c1)Cl,BRD-K47026845
336,0.0,CN(C)[C@H]1CS(=O)(=O)C[C@@H]1N(C)C,BRD-A20421779
337,0.0,NC(=N)NC1=NC(=O)c2ccccc2N1,BRD-K70427277
338,0.0,CC(C)C1=NC(=NC(=O)N1C)/N=C/N(C)C,BRD-K68263137
339,0.0,N#CCCN1CCCC2(CCCC2)C1,BRD-K09580746
340,0.0,CCOC(=O)c1cnn2c(c(cnc12)C#N)N,BRD-K45936253
341,0.0,CCOC(=O)CN1CCN(CC1)C=O,BRD-K31114499
342,0.0,NNC(=O)Cn1nnc(n1)N1CCCC1,BRD-K25500749
343,0.0,NC(=O)CNC(=O)c1cccc(c1)Cl,BRD-K67209127
344,0.0,Cc1ccccc1NC(=N)N=C(N)N,BRD-K61920698
345,0.0,OC(=O)C[C@H]1Nc2ccccc2NC1=O,BRD-A95714134
346,0.0,O=C/1OCCN\C1=C\C(=O)c1ccccc1,BRD-K62372508
347,0.0,OC(=O)CCCN=C1NC(=O)CC(=O)N1,BRD-K46999120
348,0.0,COc1cc2c(cc1OC)C(=O)NCC2,BRD-K72005094
349,0.0,Cc1c(sc2c1C(=O)N=CN2)C(=O)N,BRD-K92028663
350,0.0,NN1C(=S)Nc2cc(ccc2C1=O)C(=O)O,BRD-K47055223
351,0.0,O[C@@H]1CO[C@@H](Nc2ccccc2)[C@H](O)[C@H]1O,BRD-K90539707
352,0.0,NC1=C(N)C(=O)N(N=C1)c1ccccc1,BRD-K12382136
353,0.0,COC(=O)c1ccc2[n+](onc2c1)[O-],BRD-K53748620
354,0.0,OC(=O)c1ccc(cc1)N1NC(=C)C=[N+]1[O-],BRD-K12347712
355,0.0,O[C@H]1C[C@@H](N(C1)Cc1ccccc1)C(=O)O,BRD-A12211670
356,0.0,CCOC(=O)c1c(no[n+]1[O-])NC(=O)C,BRD-K70640862
357,0.0,NC(=O)C([C@H]1CCS(=O)(=O)C1)C(=O)N,BRD-A95252549
358,0.0,Nc1nnnn1/N=C\c1ccc(cc1)O,BRD-K27629142
359,0.0,CCCn1c(nc2c1C(=O)N(C)C(=O)N2C)N,BRD-K54836627
360,0.0,COC(=O)c1ccc(cc1)S(=O)(=O)N,BRD-K87109366
361,0.0,COc1ccc(cc1)S(=O)(=O)N(C)C,BRD-K85402069
362,0.0,NC(=O)C[C@H]1Sc2ccccc2NC1=O,BRD-A50177791
363,0.0,COc1ccccc1CNS(=O)(=O)C,BRD-K07991404
364,0.0,CC1=CN([C@H]2CC[C@@H](CO)O2)C(=O)NC1=O,BRD-A77483373
365,0.0,CCOC(=O)CC1=C(C)NC(=O)NC1=O,BRD-K49880202
366,0.0,CSC1=NNC2=NC(=O)C=C(N)N21,BRD-K40095491
367,0.0,COC(=O)/C=C/1\N[C@H]2CCCC[C@@H]2NC1=O,BRD-A75551823
368,0.0,OC(=O)c1cnc(nc1)N1CCCC1,BRD-K05446261
369,0.0,Cn1nccc1NC(=O)COCC(=O)O,BRD-K63842324
370,0.0,CCOC(=O)C1=C(C)NC(=NN)S1,BRD-K87383093
371,0.0,OC(=O)CSC(=S)N1CCOCC1,BRD-K08439045
372,0.0,NC(=O)c1c(c(n2c1CCC2)C(=S)N)N,BRD-K40734350
373,0.0,CCOC(=O)CC1(C)NNC(=S)NN1,BRD-K38165211
374,0.0,O=S(=O)(Cc1nn[nH]n1)c1ccccc1,BRD-K52039300
375,0.0,Cc1cc(n(n1)C(C)(C)C)C(=O)NN,BRD-K91978798
376,0.0,Cc1cc(nn1C)C(=O)NCc1cccn1C,BRD-K53208613
377,0.0,CN(C1CCCCC1)C1=CNC(=O)NC1=O,BRD-K77053168
378,0.0,Cc1cccc(c1)N(CC(=O)O)CC(=O)O,BRD-K72355130
379,0.0,Nc1nnc([nH]1)CNC(=O)c1ccccc1,BRD-K57019629
380,0.0,NNC(=O)CNc1ccc2c(c1)OCO2,BRD-K27678716
381,0.0,Cc1ccc(cc1)C=C1C(=O)NC(=O)NC1=O,BRD-K89005485
382,0.0,OCC1(CO)COC(=N1)COc1ccccc1,BRD-K51109786
383,0.0,NC(=N)NC1=NC(=O)c2ccccc2S1,BRD-K98187577
384,0.0,OC1=C([I+]c2ccccc2)C(=O)Nc2ccccc21,BRD-K35161135
385,0.0,CC(C)NC(=O)[C@@H](C)N1N=Cn2cccc2C1=O,BRD-A87495162
386,0.0,OC[C@@H]1CN(CCN2CCOCC2)C[C@@H](O1)n1cnc2c(ncnc12)NC1CCC1,BRD-K95825174
387,0.0,CCc1c(nnn1-c1nonc1N)C(=O)OC,BRD-K53386431
388,0.0,CC(C)C[C@H](NC(=O)C)C(=O)O,BRD-K27406233
389,0.0,Cc1ccc(cc1)Nc1nc(c(s1)C)-c1ccc(cc1)C,BRD-K93983903
390,0.0,Cc1cc(nn1CC(=O)N1CCOCC1)[N+](=O)[O-],BRD-K12946114
391,0.0,OC[C@@H](O)[C@@H](O)[C@@H](O)/C=N/Nc1ccccc1,BRD-K89556474
392,0.0,CN1C(=O)N(C)c2nc([nH]c2C1=O)NCCN1CCOCC1,BRD-K01629704
393,0.0,CN(C[C@@H](O)CN)S(=O)(=O)c1ccccc1,BRD-A67909679
394,0.0,CN(CC(=O)Nc1ccc(cc1F)F)S(=O)(=O)c1ccc2c(c1)C(=O)N(C)C(=O)N2C,BRD-K21268714
395,0.0,CC1=C(C)C(=O)N=C(N1)SCCC(=O)O,BRD-K03634268
396,0.0,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N1CCC[C@@H](C1)C(=O)NCc1ccc2c(c1)OCO2,BRD-A97992685
397,0.0,N#CNC1=NCN(CCN2CCOCC2)CN1,BRD-K99257160
398,0.0,COc1ccc(cc1)-c1nc(cs1)-c1ccc(cc1C)C,BRD-K67923220
399,0.0,CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(cc1)Cl)O2)[C@H](C)CO,BRD-K70809902
400,0.0,O=C(CN1N(CC(=O)N2CCOCC2)C(=O)N(C1=O)c1ccccc1)N1CCOCC1,BRD-K58174421
401,0.0,CN1C(=O)NC(=O)/C(=C\c2ccc(cc2)O)C1=O,BRD-K28259939
402,0.0,CC(C)C[C@@H]1NC(=O)[C@H]2C[C@H]([C@H](N2C1=O)c1ccc(cc1)O)C(=O)OCCOc1ccc(cc1)[C@H]1N2[C@@H]([C@@H](C(=O)OCC=C)[C@]11C(=O)Nc3ccc(cc31)I)C(=O)O[C@@H]([C@@H]2c1ccccc1)c1ccccc1,BRD-K30615734
403,0.0,NC1=C2C(=O)NC(=O)C=C2NN1c1ccccc1,BRD-K03946842
404,0.0,CCCC12CN3CC(CCC)(CN(C1)C3[C@@H](O)[C@@H](O)[C@@H](O)CO)C2=O,BRD-A44050796
405,0.0,OC(=O)/C=C/C(=O)NN1C(=O)c2ccccc2C1=O,BRD-K37328944
406,0.0,NC(=O)CSc1ncn(n1)-c1ccccc1,BRD-K23543269
407,0.0,CN1[C@H]2CS(=O)(=O)C[C@H]2NC1=S,BRD-K81694839
408,0.0,COC1=CN=C(SC)N(C)C1=O,BRD-K52332510
409,0.0,O=C1N[N+](=NO1)c1ccccc1,BRD-K97601520
410,0.0,CNc1nc(cc(n1)OC)OC,BRD-K18526509
411,0.0,CCc1cccc(c1NC(=O)C)C,BRD-K98655317
412,0.0,C[C@H]1CC(C)(C)N=C(O1)C(=C)C,BRD-A65147844
413,0.0,CN1C(=S)NN=C1CC#N,BRD-K59018921
414,0.0,CCC(=O)N1CCN=C1SC,BRD-K93149299
415,0.0,ONC(=N)C(=O)Nc1ccccc1,BRD-K05425335
416,0.0,NNC(=O)Oc1ccccc1,BRD-K26155924
417,0.0,NC(=O)[C@@H]1[C@@H]2C[C@@H](C=C2)[C@H]1C(=O)O,BRD-A29609262
418,0.0,CC1=CC(=C(/C(=N/N)C)C(=O)N1)C,BRD-K40382927
419,0.0,OC(=O)C1=CC(=O)NC(=C1)O,BRD-K38855915
420,0.0,Cc1ccc(c(c1)C(C)(C)C)O,BRD-K22403246
421,0.0,COc1ccc(cc1)Cc1nn[nH]n1,BRD-K15736833
422,0.0,Cc1[nH]c2ccccc2c1CCN,BRD-K57059123
423,0.0,NC(=O)c1ccc[n+](c1)CC(=O)c1ccccc1,BRD-K95338090
424,0.0,COCc1cc(nc(c1C#N)N)C,BRD-K56464677
425,0.0,Cc1c(sc2ccccc12)/C=N/O,BRD-K66138690
426,0.0,CCOC(=O)C(C#N)C1=NCCC1,BRD-K73945517
427,0.0,Oc1cc(cc(c1)C1CCCCC1)C1CCCCC1,BRD-K07179331
428,0.0,O=C1NC(=O)/C(=C\c2ccccc2)N1,BRD-K90440083
429,0.0,Nc1cc(ccc1O)-c1ccccc1,BRD-K47707616
430,0.0,CCSC(=O)NC1CCCCC1,BRD-K07952336
431,0.0,O/N=C(\C#N)C(=O)c1ccco1,BRD-K85485146
432,0.0,Cc1cccc(c1)NC(=O)C(=O)NCCCO,BRD-K46377227
433,0.0,CNC[C@@H](O)CS(=O)(=O)c1ccccc1,BRD-A00475490
434,0.0,CS(=O)(=O)N(CC(=O)O)Cc1ccccc1,BRD-K40212240
435,0.0,CC(C)c1ccc2c(c1)C=C(CCN)C(=O)N2,BRD-K03006118
436,0.0,CN1C(=O)C(=C(O)c2ccccc21)C(=O)NCCO,BRD-K44652242
437,0.0,CC1=NNC(=NC1=O)N/N=C/c1ccccn1,BRD-K97466229
438,0.0,CC1=CC(=O)Oc2cc(ccc21)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,BRD-A18403956
439,0.0,CN(C)CCCN1C(=O)[C@H]2[C@H]3C[C@@H](C=C3)[C@@H]2C1=O,BRD-A09414658
440,0.0,OC(=O)c1cc(ccc1O)S(=O)(=O)NCCN1CCNC1=O,BRD-K67005919
441,0.0,NS(=O)(=O)c1ncn(n1)Cc1ccccc1,BRD-K21012065
442,0.0,C[C@@H](CCO)Nc1nc2c([nH]1)C(=O)N(C)C(=O)N2C,BRD-A13391658
443,0.0,CC(C)OC(=O)[C@@H](C)NC1=NNC(=O)NC1=O,BRD-A45821110
444,0.0,CCOC(=O)CNC(=O)c1cnn2cccnc12,BRD-K73837036
445,0.0,Nc1nonc1C(=O)OCC(=O)c1ccccc1,BRD-K59951364
446,0.0,COc1ccc(c(c1)S(=O)(=O)NCCO)OC,BRD-K30078449
447,0.0,Cc1cc(nc(c1C)-c1ccccc1)-c1ccccc1,BRD-K72672981
448,0.0,OCCCNC(=O)C(=O)NC[C@H]1COc2ccccc2O1,BRD-A93117169
449,0.0,CN1C(=O)Nc2nnc(nc2C1=O)-c1ccccn1,BRD-K38932687
450,0.0,C(Oc1ccc(cc1)-c1nn[nH]n1)c1nn[nH]n1,BRD-K42310402
451,0.0,COc1oc(c(c1S(=O)(=O)c1ccc(cc1)Br)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K15356886
452,0.0,CC(CO)(CO)NC(=O)NC1CCCCC1,BRD-K83873601
453,0.0,C1CN(CCO1)c1ncnc(n1)N1CCOCC1,BRD-K44642920
454,0.0,Cc1ccc(cc1)NC(=O)C[C@H]1NCCNC1=O,BRD-A77293514
455,0.0,CC/N=C/1\SC(=CC(=O)N1CC)C(=O)OC,BRD-K75179703
456,0.0,CCC1=C(O)N=C2C=CC=CN2C1=O,BRD-K76013371
457,0.0,C1CCC(CC1)Nc1ccccn1,BRD-K32406882
458,0.0,COc1ncnc(c1C)OC,BRD-K90895072
459,0.0,CCCOC1=NN(C)C(=O)C=C1,BRD-K23019743
460,0.0,CC1=CC=C(C(=S)N)C(=O)N1,BRD-K63801734
461,0.0,OCCNC(=S)c1ccccc1,BRD-K59125435
462,0.0,CCOC(=O)CC1=NC(=O)CS1,BRD-K10275464
463,0.0,CCOC(=O)C[n+]1ccccc1C,BRD-K36869674
464,0.0,O=C1N[C@@H](Cc2ccccc2)C(=O)N1,BRD-A44258161
465,0.0,O=C1NNC(=S)N1C1CC1,BRD-K98120803
466,0.0,CCNC(=S)NCC1CC1,BRD-K12737073
467,0.0,O=C1NC(=O)C=C(N1)c1ccccc1,BRD-K34746631
468,0.0,CNC(=S)NCc1ccco1,BRD-K50905452
469,0.0,Cc1cc(c(c(c1C)C(=O)O)C)C,BRD-K43606107
470,0.0,C1Oc2ccc(cc2O1)-c1nn[nH]n1,BRD-K17944858
471,0.0,C/C(=C\c1ccccc1)/C(=N/O)C,BRD-K78126581
472,0.0,CC1=C(C)C=C(C(=O)O)C(=O)N1,BRD-K12160138
473,0.0,C(=N/n1cnnc1)\c1ccco1,BRD-K10571262
474,0.0,CN(C)C1=NNC(=O)NC1=O,BRD-K80277988
475,0.0,C(=C/c1ccncc1)\c1ccncc1,BRD-K12520625
476,0.0,CCn1nc(cc1C(=O)NN)C,BRD-K01882265
477,0.0,NC1=NN(C(=O)C1)c1ccccc1,BRD-K02972509
478,0.0,CCOC(=O)c1c(n[nH]c1N)C,BRD-K80709463
479,0.0,COc1nc(nc(n1)NCC=C)C,BRD-K19041016
480,0.0,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N1CCN(CC1)c1ccccc1,BRD-K47006377
481,0.0,CCOC(=O)COc1ccc(cc1)-c1nn[nH]n1,BRD-K30037427
482,0.0,Cc1ccc(cc1)Cc1nc(cs1)-c1ccc(cc1)Cl,BRD-K30948433
483,0.0,Cc1cccc(c1)N[C@H]1CS(=O)(=O)C[C@@H]1O,BRD-A21268821
484,0.0,CC(=O)N1CCCC[C@@]21CCNC2,BRD-A15473117
485,0.0,NCCc1ccc(cc1)C(=O)c1ccccc1,BRD-K44612135
486,0.0,N/N=C(\C(=O)O)c1ccccc1N,BRD-K40865125
487,0.0,CC(C)(N)c1ccccc1Br,BRD-K77843448
488,0.0,C[C@H]1Cc2cc(ccc2N1C(=O)C1CC1)S(=O)(=O)N(C)CC(=O)N1CCOCC1,BRD-A57258057
489,0.0,O[C@H]1CS(=O)(=O)C[C@@H]1NCc1cccnc1,BRD-A81822910
490,0.0,CN1C(=O)Oc2cc(ccc21)S(=O)(=O)N1CCC[C@@H](C1)C(=O)NN1CCOCC1,BRD-A22821839
491,0.0,NCCc1[nH]cnc1-c1cccs1,BRD-K38091297
492,0.0,CCOC(=O)N1CCN(CC1)C(=O)C1CCN(CC1)S(=O)(=O)N(CC)CC,BRD-K70314470
493,0.0,CN1C(=O)N(C)c2nc3n(c(c(n3c2C1=O)C)C)CCO,BRD-K10617880
494,0.0,O=C(NCCCN1CCOCC1)c1cccnc1,BRD-K88437801
495,0.0,C[C@H](N)[C@H](O)c1ccc(c(c1)O)O,BRD-K02976377
496,0.0,COC[C@H]1CN(N1)C(=O)c1cccc(c1)OC,BRD-K77078495
497,0.0,COc1ccc(cc1)CNC(=S)NCCO,BRD-K68012229
498,0.0,COC[C@H]1CN(N1)C(=O)c1ccccn1,BRD-K77798228
499,0.0,O=C1N=CNc2n[nH]cc21,BRD-K86307448
500,0.0,CC[C@H]1CN(C)N1C(=O)[C@@H]1CCCO1,BRD-K56409717
501,0.0,COCCN1C(=NN)Nc2ccsc2C1=O,BRD-K74517103
502,0.0,COC[C@@H]1CN(C)N=C(O1)C1CC1,BRD-K29991835
503,0.0,O=C1NC(=O)c2[nH]cnc2N1Cc1ccccc1,BRD-K13415436
504,0.0,Nc1ccc(cc1)N1CC(=O)NC1=C,BRD-K24734935
505,0.0,C[C@]1(NC(=O)NC1=O)C1CC1,BRD-A77818649
506,0.0,NC1=CC(=O)N=C(N1)SCC=C,BRD-K68648742
507,0.0,N[C@H]1CS(=O)(=O)c2ccccc21,BRD-A66320662
508,0.0,CC(=O)NN1Cc2ccccc2C1=N,BRD-K28247843
509,0.0,OCCN1NC(=O)C=CC1=O,BRD-K61069777
510,0.0,CNS(=O)(=O)c1cccs1,BRD-K65420311
511,0.0,Cc1cc(nc(n1)NC1=NCCN1)C,BRD-K42189202
512,0.0,CNC1=C(N)C(=S)N=CN1,BRD-K04991559
513,0.0,Cc1cc(n(n1)C(=S)N)C,BRD-K12255190
514,0.0,O=C1CN(C=NN1)c1ccccc1,BRD-K68283591
515,0.0,Cc1cc(n(n1)CCC(=O)O)C,BRD-K59560712
516,0.0,CC[C@@]1(C)N[C@@H](CS1)C(=O)O,BRD-K14973256
517,0.0,C[C@@H](N)Cc1c[nH]c2ccc(cc12)C,BRD-A27499380
518,0.0,C[C@@H](N1C(=O)CCC1=O)C(=O)O,BRD-A27353769
519,0.0,NC[C@@H]1CCCN2CCCC[C@H]12,BRD-K29404326
520,0.0,Nc1ccc(cc1)-n1cnnn1,BRD-K25417311
521,0.0,Nn1c(nc2ccccc12)CO,BRD-K44104882
522,0.0,COc1ccc(cc1)C(=O)NCC#N,BRD-K56930239
523,0.0,OC(=O)Cn1cc2c(n1)CCCC2,BRD-K85296276
524,0.0,Nc1ncn(n1)C(=O)c1ccccc1,BRD-K04761493
525,0.0,CC1=CC(=C(C(=O)O)C(=O)N1)C,BRD-K94583367
526,0.0,NNC(=O)c1ccc(nc1)/C=N\O,BRD-K72204931
527,0.0,O=C1NN=C(N1)N1CCSCC1,BRD-K95696994
528,0.0,COc1oc(c(c1S(=O)(=O)/C=C/c1ccccc1)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K18952026
529,0.0,Nc1ncnc2n(cnc12)CCN1CCCCC1,BRD-K69059907
530,0.0,COc1oc(c(c1S(=O)(=O)c1ccc2c(c1)OCCO2)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K68020597
531,0.0,CC(C)COC(=O)CNC1=NNC(=O)NC1=O,BRD-K72635031
532,0.0,CC[C@@H](O)CNNC(=O)OC(C)(C)C,BRD-K66041631
533,0.0,C[C@@H](O)CN1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2,BRD-A85917098
534,0.0,COC[C@H]1CNN1C(=O)Nc1c(noc1C)C,BRD-K50106778
535,0.0,NC1(CCN(CC1)Cc1ccccc1)CC(=O)O,BRD-K54522474
536,0.0,O[C@H]1CN[C@H]2CC[C@H](CC(=O)O)O[C@@H]2COC1,BRD-K41736552
537,0.0,OC(=O)CSCC(=O)N[C@H]1CCSC1=O,BRD-A05515753
538,0.0,COC(=O)C[C@H]1CC[C@@H](N)[C@@H](CO)O1,BRD-K61636401
539,0.0,COc1oc(c(c1S(=O)(=O)c1ccccc1NC(=O)C)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K04411634
540,0.0,CCN1C(=O)[C@@H]2SC[C@H](O)[C@@H]2C1=O,BRD-M71849323
541,0.0,C[C@@H](NC1(CCCCC1)CC(=C)C)c1ccccc1,BRD-A00587176
542,0.0,CCN1C(=O)[C@@H]2SC[C@@H](O)[C@@H]2C1=O,BRD-M99788879
543,0.0,O=C(c1ccccc1)C12CN3CN(CN(C3)C2)C1,BRD-K25927044
544,0.0,CCOC(=O)C(=C)O,BRD-K47738867
545,0.0,CC(=O)NN1C=C(C(=O)O)c2ccccc2C1=O,BRD-K43037484
546,0.0,CC(C)NC(=O)NCC[C@H]1CC[C@H](NC(=O)CN(C)C)[C@@H](CO)O1,BRD-K77857004
547,0.0,Cc1ccc(c(c1)C)NC(=N)N=C(N)N,BRD-K00230558
548,0.0,Cc1ccc2sc(cc2c1)C(=O)O,BRD-K02042543
549,0.0,OC(=O)CNc1ncccc1O,BRD-K00035418
550,0.0,COC[C@H]1CNN1C(=O)C1CCCC1,BRD-K99297414
551,0.0,Cn1cc(c2ccccc12)C(=O)Nc1nn[nH]n1,BRD-K56762085
552,0.0,NCC[C@H]1COc2ccccc2O1,BRD-A66476287
553,0.0,NC(=O)c1cccc(c1)N,BRD-K08703257
554,0.0,O=C1NN(C(=O)C=C1)c1ccccc1,BRD-K26944678
555,0.0,NC(=O)C1=Cc2ccccc2OC1=O,BRD-K30106483
556,0.0,CC(C)(C)c1cc(no1)C(=O)NN,BRD-K99563136
557,0.0,C=C1N/C(=C/c2cccnc2)C(=O)O1,BRD-K29097951
558,0.0,O=C1NC=CC(=N1)NCc1ccco1,BRD-K87757093
559,0.0,OCCc1ccc(s1)C(=O)O,BRD-K79330144
560,0.0,Cc1nc(c(nc1C)C(=O)O)N,BRD-K73382495
561,0.0,CCc1nc2ccccc2nc1CC,BRD-K98027560
562,0.0,OCCC12CC3CC(CC(C3)C2)C1,BRD-K16659099
563,0.0,CN(C)c1ccsc1C(=O)NN,BRD-K29646111
564,0.0,COC(=O)[C@H]1CCCNC1=O,BRD-A43007779
565,0.0,Cc1ncc(c(c1O)/C=N/O)CO,BRD-K38056763
566,0.0,Cc1ccccc1NCC(=O)NN,BRD-K16320791
567,0.0,CC1=C(CC=C)C(=O)N=C(N)N1,BRD-K91545726
568,0.0,OCCNC(=S)NC1CCCC1,BRD-K91644128
569,0.0,OC(=O)/C=C/C(=O)NC1CC1,BRD-K55025552
570,0.0,CN(C)C(=O)N1CCNCC1,BRD-K82063285
571,0.0,CC1(C)NN1CCCN1NC1(C)C,BRD-K37433509
572,0.0,COc1ccc2c(c1)/C(=N\O)C(=O)N2,BRD-K65174525
573,0.0,COc1ccc(c2c1CCCC2=O)C,BRD-K37930240
574,0.0,CC[C@@H](C)[C@H]1NC(=O)NC1=O,BRD-A84453803
575,0.0,CCc1nc2ccccc2c(c1C)N,BRD-K52775020
576,0.0,N[C@@H]1CC[C@@H](CCn2cc(nn2)-c2ccccn2)O[C@H]1CO,BRD-K29911749
577,0.0,CC(C)CN1C(=O)C[C@@H](N2CCOCC2)C1=O,BRD-A12674285
578,0.0,NCC[C@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)F)[C@H](CO)O1,BRD-K13564884
579,0.0,OC(=O)CCNC(=O)c1cccc(c1)[N+](=O)[O-],BRD-K11898811
580,0.0,CC(C)NC(=O)NCC[C@@H]1CC[C@H](NC(=O)CN(C)C)[C@@H](CO)O1,BRD-K20887536
581,0.0,OC(=O)[C@H]1CN(Cc2cccnc2)C(=O)C1,BRD-A35583222
582,0.0,COC[C@H]1CNN1C(=O)c1cc(oc1C)C,BRD-K22320520
583,0.0,CC(=O)OCCN1C(=O)NC(=O)c2nsnc21,BRD-K74115509
584,0.0,O[C@@H]1CN[C@@H]2CC[C@@H](CC(=O)O)O[C@H]2COC1,BRD-K33015195
585,0.0,C=CCNS(=O)(=O)c1cccc2nonc12,BRD-K70403144
586,0.0,COC(=O)C[C@H]1CC[C@@H](N)[C@H](CO)O1,BRD-K99809487
587,0.0,CNC[C@H](O)c1ccc(c(c1)O)O,BRD-K63126190
588,0.0,CN1C(=O)[C@@H]2[C@@H]([C@H]2C(=O)c2ccccn2)C1=O,BRD-M50041227
589,0.0,OC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,BRD-K65972687
590,0.0,COC[C@@H]1CN(N1)C(=O)[C@H]1CCCN1C,BRD-A40899099
591,0.0,C[C@@H](Cn1ccnc1C)C(=O)O,BRD-A54472601
592,0.0,O[C@@H]1CS[C@@H]2[C@H]1C(=O)N(C2=O)c1ccccc1,BRD-M02926788
593,0.0,CCCNC(=O)CN1C(=O)N(C)c2ccccc21,BRD-K95657005
594,0.0,N[C@H]1CC[C@H](CCn2cc(nn2)-c2ccccn2)O[C@@H]1CO,BRD-K26606423
595,0.0,CS(=O)(=O)Nc1ccc2c(c1)C(=O)NC2=O,BRD-K06470694
596,0.0,O=S1(=O)N[C@@H](CO1)c1ccccc1,BRD-K01857422
597,0.0,CC(=O)Nc1ccc(cc1)S(=O)(=O)CCO,BRD-K64632684
598,0.0,COc1oc(c(c1S(=O)(=O)c1ccc(cc1[N+](=O)[O-])C(F)(F)F)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K55676732
599,0.0,Cc1nc(sc1C)C1C(=O)CN([C@H]2CS(=O)(=O)C[C@@H]2O)C1=N,BRD-A65882313
600,0.0,Cc1ccc(n1C)C(=N)NO,BRD-K04829984
601,0.0,CCO[C@H]1CC(C)(C)NC(=S)N1,BRD-A52564965
602,0.0,CCN1C(=S)C=Cc2ccccc21,BRD-K75571073
603,0.0,O=C1NSN=C1N1CCCCC1,BRD-K97806623
604,0.0,CCCC1=CC(=O)n2ncnc2N1,BRD-K46489110
605,0.0,CCOC(=O)CNc1nnc([nH]1)N,BRD-K19248680
606,0.0,CSCC[C@H]1NC(=O)NC1=O,BRD-A07337881
607,0.0,NC(=O)CCNCc1ccccc1,BRD-K02467206
608,0.0,NCc1ccc2c(c1)C(=O)NC=C2,BRD-K96258082
609,0.0,NNC(=O)COc1ccccc1,BRD-K55882671
610,0.0,Cc1cccc(c1)C(=O)NN,BRD-K38415538
611,0.0,CC(C)C(=O)Nc1cccc(c1)C,BRD-K21244760
612,0.0,CCOC(=O)c1nonc1N,BRD-K44468966
613,0.0,CNC[C@@H](O)c1cccc(c1)O,BRD-A07203962
614,0.0,COc1nonc1NC(=O)C,BRD-K86843063
615,0.0,CNC1=CC(=O)N(C)C(=O)N1C,BRD-K83252207
616,0.0,Nc1no[n+](c1-c1ccccc1)[O-],BRD-K09455164
617,0.0,CCCCC(=O)c1ccc(cc1)O,BRD-K70079610
618,0.0,C/C=C(\C(=N\O)C)c1ccccc1,BRD-K34787691
619,0.0,OCN1C(=O)c2ccncc2C1=O,BRD-K52112150
620,0.0,CC(C)/C(=N/O)c1ccccc1,BRD-K82523676
621,0.0,CC1=CC(=O)N(CC=C)C(=C1C#N)O,BRD-K70168119
622,0.0,O/N=C/c1cccc[n+]1CC=C,BRD-K88299200
623,0.0,CC(C)C[N+]1(C)Cc2ccccc2C1,BRD-K96999254
624,0.0,COc1oc(c(c1S(=O)(=O)c1cccc(c1)Cl)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K50736075
625,0.0,Nc1ccccc1C(=O)N[C@H]1CCCCNC1=O,BRD-A22090853
626,0.0,COC[C@H]1CN(N1C)C(=O)c1cscn1,BRD-K86796908
627,0.0,O=C(CNC(=O)c1ccccc1)N1CCOCC1,BRD-K76168769
628,0.0,COC[C@@H]1CNN1C(=O)c1cc(oc1C)C,BRD-K24244371
629,0.0,Nc1ccccc1C(=O)NCCN1CCNC1=O,BRD-K36581144
630,0.0,COC[C@H]1CN(C)N=C(O1)C1CC1,BRD-K23863737
631,0.0,CCC(=O)Nc1nc2n(n1)C(=O)C=C(COC)N2,BRD-K93827272
632,0.0,Clc1ccc(cc1)C1=C(C(=O)N(Cc2ccc(cc2)-c2ccccc2)[C@@H]1C(=O)NC1CCCCC1)S(=O)(=O)c1ccccc1,BRD-A01879028
633,0.0,COc1ccccc1N=C(NO)c1nonc1N,BRD-K51133253
634,0.0,COc1oc(c(c1S(=O)(=O)c1ccccc1Cl)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1,BRD-K39862583
635,0.0,CC1(C)C[C@](CCN)(CCO1)Cc1ccccc1,BRD-A78036890
636,0.0,Cn1c(nc2ccccc12)CCN,BRD-K88140667
