Structure,ID,Mol Weight,Smiles,query_ID
,PV-007307474859,406.84,COCC12CC(NC(=O)N1CC1=CC=CC=C1OC)C1=C(O2)C=C(F)C(Cl)=C1,1694347948
,Z4212816205,344.77,COCCN1C(=O)NC2CC1(COC)OC1=CC(F)=C(Cl)C=C21,1694347948
,Z3547994051,326.75,CN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@@H]1CCCO1,1694347948
,Z3547994000,326.75,CN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@H]1CCCO1,1694347948
,Z4212819382,300.71,COCC12CC(NC(=O)N1C)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z4212808040,374.79,COCC12CC(NC(=O)N1CCOCCO)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z3547996375,370.81,COCCN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@@H]1CCCO1,1694347948
,Z3547991855,370.81,COCCN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@H]1CCCO1,1694347948
,Z5187954811,342.8,CN1C(=O)NC2CC1(COC(C)(C)C)OC1=CC(F)=C(Cl)C=C21,1694347948
,Z4212811111,391.83,COCC12CC(NC(=O)N1CCC1=CC=CC=N1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z4212815124,326.75,COCC12CC(NC(=O)N1C1CC1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z4212809650,383.82,COCC12CC(NC(=O)N1CC1=NC=CS1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z5187955475,328.77,CC(C)(C)OCC12CC(NC(=O)N1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z3547987044,312.73,FC1=CC2=C(C=C1Cl)C1CC(NC(=O)N1)(O2)[C@H]1CCCO1,1694347948
,Z3548001582,312.73,FC1=CC2=C(C=C1Cl)C1CC(NC(=O)N1)(O2)[C@@H]1CCCO1,1694347948
,Z4212818981,358.79,CCOCCN1C(=O)NC2CC1(COC)OC1=CC(F)=C(Cl)C=C21,1694347948
,Z3547996849,352.79,FC1=CC2=C(C=C1Cl)C1CC(O2)([C@@H]2CCCO2)N(C2CC2)C(=O)N1,1694347948
,Z3547991095,352.79,FC1=CC2=C(C=C1Cl)C1CC(O2)([C@H]2CCCO2)N(C2CC2)C(=O)N1,1694347948
,Z4212807920,340.78,COCC12CC(NC(=O)N1C1CCC1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z4212813012,340.78,COCC12CC(NC(=O)N1CC1CC1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z4212813145,377.8,COCC12CC(NC(=O)N1CC1=CC=CN=C1)C1=CC(Cl)=C(F)C=C1O2,1694347948
,Z3547995018,340.78,CCN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@@H]1CCCO1,1694347948
,Z3547993150,340.78,CCN1C(=O)NC2CC1(OC1=CC(F)=C(Cl)C=C21)[C@H]1CCCO1,1694347948
,Z4212818076,314.74,CCN1C(=O)NC2CC1(COC)OC1=CC(F)=C(Cl)C=C21,1694347948
,PV-006704015953,382.83,COCC12CC(NC(=O)N1CC1=CC=CS1)C1=C(O2)C=CC(Cl)=C1F,1694347959
,PV-008890327744,396.86,COCC12CC(NC(=O)N1CCC1=CC=CS1)C1=C(O2)C=CC(Cl)=C1F,1694347959
,PV-008840062822,400.88,CCOCCN1C(=O)NC2CC1(COC(C)(C)C)OC1=C2C(F)=C(Cl)C=C1,1694347959
,PV-006400364139,386.87,CSCCN1C(=O)NC2CC1(OC1=C2C(F)=C(Cl)C=C1)[C@@H]1CCCO1,1694347959
,PV-005351578383,366.82,FC1=C(Cl)C=CC2=C1C1CC(O2)([C@@H]2CCCO2)N(CC2CC2)C(=O)N1,1694347959
,PV-003921682062,362.79,COCC12CC(NC(=O)N1C1=CC=CC=C1)C1=C(O2)C=CC(Cl)=C1F,1694347959
,Z4212811120,391.83,COCC12CC(NC(=O)N1CCC1=CC=CC=N1)C1=C(F)C(Cl)=CC=C1O2,1694347959
,Z4212818988,358.79,CCOCCN1C(=O)NC2CC1(COC)OC1=CC=C(Cl)C(F)=C21,1694347959
,Z5187955477,328.77,CC(C)(C)OCC12CC(NC(=O)N1)C1=C(F)C(Cl)=CC=C1O2,1694347959
,Z4212816216,344.77,COCCN1C(=O)NC2CC1(COC)OC1=CC=C(Cl)C(F)=C21,1694347959
,Z4210728022,323.34,CCOC(=O)[C@@H]1[C@H]2CC(C[C@@H]12)NC1COC2=CC(F)=CC(F)=C12,1694756186
,PV-005517263989,374.45,CC(C)(C)SC1=C(F)C=C(NC(=O)N(CCCO)C2COC2)C=C1F,1726839859
,PV-002825475496,328.38,CSC1=C(F)C=C(NC(=O)N(CC2CC2)C2COC2)C=C1F,1726839859
,PV-002818123414,316.37,CC(C)(C)SC1=C(F)C=C(NC(=O)NC2COC2)C=C1F,1726839859
,PV-002759274008,330.39,CN(C1COC1)C(=O)NC1=CC(F)=C(SC(C)(C)C)C(F)=C1,1726839859
,Z2293283756,302.34,CCN(C1COC1)C(=O)NC1=CC(F)=C(SC)C(F)=C1,1726839859
,Z4264303251,332.37,CSC1=C(F)C=C(NC(=O)N(CCCO)C2COC2)C=C1F,1726839859
,Z3592515769,372.43,CSC1=C(F)C=C(NC(=O)N(CC2CCOCC2)C2COC2)C=C1F,1726839859
,PV-008881819992,363.45,CC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC1CCCC1)C(O)=O,1765466898
,PV-008613398802,349.42,OC(=O)C12CC(C1)CN2C(=O)C1=C(F)C=CC=C1SC1CCCC1,1765466898
,PV-008597268638,371.43,CSC1=CC=CC(F)=C1C(=O)N1CC2(CC1(C2)C(O)=O)C1=CC=CC=C1,1765466898
,PV-007910230973,407.5,COCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC1CCCC1)C(=O)OC,1765466898
,PV-007823086490,323.38,CCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC)C(O)=O,1765466898
,PV-007244246171,385.45,COC(=O)C12CC(C1)(CN2C(=O)C1=C(F)C=CC=C1SC)C1=CC=CC=C1,1765466898
,PV-007223455396,393.47,COCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC1CCCC1)C(O)=O,1765466898
,PV-007212336710,339.38,COCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC)C(O)=O,1765466898
,Z6116692335,337.41,CCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC)C(=O)OC,1765466898
,Z6092885159,323.38,COC(=O)C12CC(C)(C1)CN2C(=O)C1=C(F)C=CC=C1SC,1765466898
,Z6095380874,337.41,CCOC(=O)C12CC(C)(C1)CN2C(=O)C1=C(F)C=CC=C1SC,1765466898
,Z6043207795,323.38,CCOC(=O)C12CC(C1)CN2C(=O)C1=C(F)C=CC=C1SC,1765466898
,Z4578057152,309.36,CSC1=CC=CC(F)=C1C(=O)N1CC2(C)CC1(C2)C(O)=O,1765466898
,Z6116607647,353.41,COCC12CC(C1)(N(C2)C(=O)C1=C(F)C=CC=C1SC)C(=O)OC,1765466898
,PV-003831477522,311.11,FC1(F)COCC1NC(=O)NC1=CC=C(Cl)C(Cl)=C1,1789454096
,PV-005846522207,329.1,FC1=C(Cl)C(Cl)=CC=C1NC(=O)NC1COCC1(F)F,1789454096
,PV-005516836056,345.55,FC1(F)COCC1NC(=O)NC1=CC(Cl)=C(Cl)C(Cl)=C1,1789454096
,PV-006958585175,385.6,"COC(=O)C1=CC(Cl)=C(Cl)C(Cl)=C1NC(=O)N[C@@H]1COC[C@H]1F |&1:17,21,c:11,t:4,7|",1789454096
,PV-007808617777,403.59,COC(=O)C1=CC(Cl)=C(Cl)C(Cl)=C1NC(=O)NC1COCC1(F)F,1789454096
,PV-002806174499,341.14,COC1=CC(Cl)=C(Cl)C=C1NC(=O)NC1COCC1(F)F,1789454096
,PV-006775757959,329.1,FC1=CC(Cl)=C(Cl)C=C1NC(=O)NC1COCC1(F)F,1789454096
,PV-004193608458,327.56,"F[C@@H]1COC[C@H]1NC(=O)NC1=CC(Cl)=C(Cl)C(Cl)=C1 |&1:1,5,c:18,t:11,14|",1789454096
,Z4506652037,311.11,"F[C@@H]1COC[C@H]1NC(=O)NC1=CC=C(Cl)C(Cl)=C1F |&1:1,5,c:17,t:11,13|",1789454096
,Z4403275537,323.15,"COC1=CC(Cl)=C(Cl)C=C1NC(=O)N[C@@H]1COC[C@H]1F |&1:14,18,c:8,t:2,5|",1789454096
,Z4403313820,311.11,"F[C@@H]1COC[C@H]1NC(=O)NC1=CC(Cl)=C(Cl)C=C1F |&1:1,5,c:17,t:11,14|",1789454096
,PV-003849381707,342.28,"F[C@@H]1COC[C@H]1NC(=O)NC1=CC=C(SC(F)(F)F)C(F)=C1 |&1:1,5,c:21,t:11,13|",1797265154
,PV-003796586862,342.4,"F[C@@H]1COC[C@H]1NC(=O)NC1=CC=C(SC2CCCC2)C(F)=C1 |&1:1,5,c:23,t:11,13|",1797265154
,PV-003719950353,348.38,"CC(C)(C)SC1=C(F)C=C(NC(=O)N[C@@H]2COC[C@H]2F)C=C1F |&1:14,18,c:5,21,t:8|",1797265154
,PV-002970547721,324.29,CSC1=C(F)C=C(NC(=O)NC2COCC2(F)F)C=C1F,1797265154
,PV-002874678563,348.38,CC(C)(C)SC1=CC=C(NC(=O)NC2COCC2(F)F)C=C1F,1797265154
,PV-003464232220,330.39,"CC(C)(C)SC1=CC=C(NC(=O)N[C@@H]2COC[C@H]2F)C=C1F |&1:13,17,c:20,t:5,7|",1797265154
,Z4344346111,306.3,CSC1=CC=C(NC(=O)NC2COCC2(F)F)C=C1F,1797265154
,Z4344343405,338.3,CS(=O)(=O)C1=CC=C(NC(=O)NC2COCC2(F)F)C=C1F,1797265154
,Z4403012517,320.31,"CS(=O)(=O)C1=CC=C(NC(=O)N[C@@H]2COC[C@H]2F)C=C1F |&1:12,16,c:19,t:4,6|",1797265154
,Z4403015402,304.31,"CS(=O)C1=CC=C(NC(=O)N[C@@H]2COC[C@H]2F)C=C1F |&1:11,15,c:18,t:3,5|",1797265154
,Z4403173275,306.3,"CSC1=C(F)C=C(NC(=O)N[C@@H]2COC[C@H]2F)C=C1F |&1:11,15,c:2,18,t:5|",1797265154
,Z4344347026,322.3,CS(=O)C1=CC=C(NC(=O)NC2COCC2(F)F)C=C1F,1797265154
,Z4403409688,320.31,"CS(=O)(=O)C1=C(F)C=CC=C1NC(=O)N[C@@H]1COC[C@H]1F |&1:15,19,c:4,7,9|",1797586815
,Z4344701443,338.3,CS(=O)(=O)C1=C(F)C=CC=C1NC(=O)NC1COCC1(F)F,1797586815
,Z4344725269,306.3,CSC1=C(F)C=CC=C1NC(=O)NC1COCC1(F)F,1797586815
,PV-006702141004,368.83,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCCC1,1823612601
,PV-006680305477,384.83,OCCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCC1,1823612601
,PV-003896077843,336.79,FC1=C2OC3(CC(NC(=O)N3C3CC3)C2=CC=C1Cl)C1CCC1,1823612601
,PV-002962076028,312.77,CCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C(C)C,1823612601
,PV-002958848891,310.75,FC1=C2OC3(CC(NC(=O)N3)C2=CC=C1Cl)C1CCCC1,1823612601
,PV-002953714787,310.75,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCC1,1823612601
,PV-005931053615,390.79,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CC(F)(F)C1,1823612601
,PV-005844934591,380.84,FC1=C2OC3(CC(NC(=O)N3CC3CC3)C2=CC=C1Cl)C1CCOCC1,1823612601
,PV-002912747797,324.78,CCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCC1,1823612601
,PV-008183645525,398.86,CCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCOCC1,1823612601
,PV-002897921528,354.81,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCC1,1823612601
,PV-005582901420,372.82,CC(C)C12CC(NC(=O)N1CCOCCO)C1=CC=C(Cl)C(F)=C1O2,1823612601
,PV-005525134410,356.82,CCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C(C)C,1823612601
,PV-005514888904,368.83,CCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCC1,1823612601
,PV-002876142441,342.8,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C(C)C,1823612601
,PV-002850286834,298.74,CC(C)C12CC(NC(=O)N1C)C1=CC=C(Cl)C(F)=C1O2,1823612601
,PV-002831123855,324.78,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCCC1,1823612601
,PV-002825136800,324.78,CC(C)C12CC(NC(=O)N1C1CC1)C1=CC=C(Cl)C(F)=C1O2,1823612601
,PV-007752639638,400.89,CSCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCOCC1,1823612601
,PV-003266043422,322.76,FC1=C2OC3(CC(NC(=O)N3)C2=CC=C1Cl)C1CC2(CC2)C1,1823612601
,PV-004762394494,380.84,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CC2(CC2)C1,1823612601
,PV-003185385139,336.79,FC1=C2OC3(CC(NC(=O)N3)C2=CC=C1Cl)C1CC2(CCC2)C1,1823612601
,PV-003167176485,336.79,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CC2(CC2)C1,1823612601
,PV-007347397683,398.86,OCCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCCC1,1823612601
,Z4444731252,326.75,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1)C1CCOCC1,1823612601
,Z4444730967,296.73,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1)C1CCC1,1823612601
,Z4444731256,354.81,CCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCOCC1,1823612601
,Z4444731257,384.83,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCOCC1,1823612601
,Z4444731332,332.71,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1)C1CC(F)(F)C1,1823612601
,Z4444731251,340.78,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CCOCC1,1823612601
,Z4444731254,366.82,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1C1CC1)C1CCOCC1,1823612601
,Z4444731333,346.73,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)C1CC(F)(F)C1,1823612601
,PV-006671939945,386.87,CSCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,PV-006671939944,386.87,CSCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,PV-003023869421,342.8,COCC12CC(NC(=O)N1CC(C)C)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-008731559396,406.84,COCC12CC(NC(=O)N1CC1=CC=CC=C1OC)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-007122266099,386.85,COCCN1C(=O)NC2CC1(COC(C)(C)C)OC1=C(F)C(Cl)=CC=C21,1823613135
,PV-006391214733,376.81,COCC12CC(NC(=O)N1CC1=CC=CC=C1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-006333744153,366.82,FC1=C2OC3(CC(NC(=O)N3C3CCC3)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-006333744152,366.82,FC1=C2OC3(CC(NC(=O)N3C3CCC3)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,PV-006265656591,366.82,FC1=C2OC3(CC(NC(=O)N3CC3CC3)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-006265656590,366.82,FC1=C2OC3(CC(NC(=O)N3CC3CC3)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,PV-006058149338,366.77,COCC12CC(NC(=O)N1CC1=CC=CO1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-004055522931,360.83,COCC12CC(NC(=O)N1CCSC)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-008208919357,400.83,OCCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,PV-008206463256,396.86,COCC12CC(NC(=O)N1CCC1=CC=CS1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-004047358689,362.79,COCC12CC(NC(=O)N1C1=CC=CC=C1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-005523293543,392.81,FC1=C2OC3(CC(NC(=O)N3CC3=CC=CO3)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-005523293542,392.81,FC1=C2OC3(CC(NC(=O)N3CC3=CC=CO3)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,PV-006957827328,356.82,CCN1C(=O)NC2CC1(COC(C)(C)C)OC1=C(F)C(Cl)=CC=C21,1823613135
,PV-008089151560,406.84,COCC12CC(NC(=O)N1CC1=CC(OC)=CC=C1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-005479452801,368.83,CC(C)CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,PV-005479452800,368.83,CC(C)CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,PV-005457457623,384.83,CCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,PV-005457457622,384.83,CCOCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,PV-003465239690,356.82,COCC12CC(NC(=O)N1CCC(C)C)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-002863801091,356.82,COCC12CC(NC(=O)N1CC(C)(C)C)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-002858512991,342.8,CCCCN1C(=O)NC2CC1(COC)OC1=C(F)C(Cl)=CC=C21,1823613135
,PV-007922730465,400.88,CCOCCN1C(=O)NC2CC1(COC(C)(C)C)OC1=C(F)C(Cl)=CC=C21,1823613135
,PV-005092525662,382.83,COCC12CC(NC(=O)N1CC1=CC=CS1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-006865667570,354.81,COCC12CC(NC(=O)N1CCC1CC1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-007579718543,406.84,COCC12CC(NC(=O)N1CC1=CC=C(OC)C=C1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-004733072417,368.71,COCC12CC(NC(=O)N1CC(F)(F)F)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-002781407500,354.81,COCC12CC(NC(=O)N1C1CCCC1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,PV-007206923797,403.84,FC1=C2OC3(CC(NC(=O)N3CC3=CC=CN=C3)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,PV-007206923796,403.84,FC1=C2OC3(CC(NC(=O)N3CC3=CC=CN=C3)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-004188625069,394.75,FC1=C2OC3(CC(NC(=O)N3CC(F)(F)F)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,PV-004188625068,394.75,FC1=C2OC3(CC(NC(=O)N3CC(F)(F)F)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-007192519072,409.86,FC1=C2OC3(CC(NC(=O)N3CC3=NC=CS3)C2=CC=C1Cl)[C@H]1CCCO1,1823613135
,PV-007192519071,409.86,FC1=C2OC3(CC(NC(=O)N3CC3=NC=CS3)C2=CC=C1Cl)[C@@H]1CCCO1,1823613135
,Z4444731212,352.79,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1C1CC1)[C@H]1CCCO1,1823613135
,Z4444731217,352.79,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1C1CC1)[C@@H]1CCCO1,1823613135
,Z5187954831,342.8,CN1C(=O)NC2CC1(COC(C)(C)C)OC1=C(F)C(Cl)=CC=C21,1823613135
,Z4444731007,383.82,COCC12CC(NC(=O)N1CC1=NC=CS1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444730999,314.74,CCN1C(=O)NC2CC1(COC)OC1=C(F)C(Cl)=CC=C21,1823613135
,Z4444731011,377.8,COCC12CC(NC(=O)N1CC1=CC=CN=C1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731004,340.78,COCC12CC(NC(=O)N1C1CCC1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731018,344.77,COCCN1C(=O)NC2CC1(COC)OC1=C(F)C(Cl)=CC=C21,1823613135
,Z4444731214,326.75,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,Z4444731208,326.75,CN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,Z4444731211,370.81,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,Z4444731219,370.81,COCCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,Z4444731215,312.73,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1)[C@@H]1CCCO1,1823613135
,Z4444731207,312.73,FC1=C(Cl)C=CC2=C1OC1(CC2NC(=O)N1)[C@H]1CCCO1,1823613135
,Z4444731209,340.78,CCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@H]1CCCO1,1823613135
,Z4444731220,340.78,CCN1C(=O)NC2CC1(OC1=C(F)C(Cl)=CC=C21)[C@@H]1CCCO1,1823613135
,Z4444731009,391.83,COCC12CC(NC(=O)N1CCC1=CC=CC=N1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731012,340.78,COCC12CC(NC(=O)N1CC1CC1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731001,300.71,COCC12CC(NC(=O)N1C)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z5187955495,328.77,CC(C)(C)OCC12CC(NC(=O)N1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731006,374.79,COCC12CC(NC(=O)N1CCOCCO)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731014,326.75,COCC12CC(NC(=O)N1C1CC1)C1=CC=C(Cl)C(F)=C1O2,1823613135
,Z4444731000,358.79,CCOCCN1C(=O)NC2CC1(COC)OC1=C(F)C(Cl)=CC=C21,1823613135
,Z6094265649,308.13,CN(C(=O)C1=CC(O)=CC(Cl)=C1Cl)C1(CF)COC1,1846655415
,Z4352823111,312.09,OC1=CC(Cl)=C(Cl)C(=C1)C(=O)NC1COCC1(F)F,1848484341
,PV-008630395390,401.45,COCC12CC(C1)(N(C2)C(=O)C1=CC=CC(F)=C1SC1=CC=CC=C1)C(O)=O,1875662366
,PV-008445532679,309.36,CSC1=C(F)C=CC=C1C(=O)N1C(C)C2CC1(C2)C(O)=O,1875662366
,PV-008330200240,371.43,CSC1=C(F)C=CC=C1C(=O)N1CC2(CC1(C2)C(O)=O)C1=CC=CC=C1,1875662366
,PV-007001558424,385.45,COC(=O)C12CC(C1)(CN2C(=O)C1=CC=CC(F)=C1SC)C1=CC=CC=C1,1875662366
,PV-008175468935,323.38,CCC12CC(C1)(N(C2)C(=O)C1=CC=CC(F)=C1SC)C(O)=O,1875662366
,PV-007876542463,339.38,COCC12CC(C1)(N(C2)C(=O)C1=CC=CC(F)=C1SC)C(O)=O,1875662366
,PV-007836020684,357.4,OC(=O)C12CC(C1)CN2C(=O)C1=CC=CC(F)=C1SC1=CC=CC=C1,1875662366
,Z6095380838,337.41,CCOC(=O)C12CC(C)(C1)CN2C(=O)C1=CC=CC(F)=C1SC,1875662366
,Z2647999701,323.38,CCOC(=O)C12CC(C1)CN2C(=O)C1=CC=CC(F)=C1SC,1875662366
,Z5013364402,337.41,CCC12CC(C1)(N(C2)C(=O)C1=CC=CC(F)=C1SC)C(=O)OC,1875662366
,Z5013378297,323.38,COC(=O)C12CC(C)(C1)CN2C(=O)C1=CC=CC(F)=C1SC,1875662366
,Z4578054680,309.36,CSC1=C(F)C=CC=C1C(=O)N1CC2(C)CC1(C2)C(O)=O,1875662366
,Z5013310965,353.41,COCC12CC(C1)(N(C2)C(=O)C1=CC=CC(F)=C1SC)C(=O)OC,1875662366
,Z5473877321,323.38,COC(=O)C12CC(C1)C(C)N2C(=O)C1=CC=CC(F)=C1SC,1875662366
,Z4576311511,309.36,"CSC1=C(F)C=CC=C1C(=O)N1C[C@@H]2C[C@]1([C@@H]2C)C(O)=O |&1:13,15,16,c:2,5,7|",1875662366
,PV-003311152726,357.4,OC(=O)C12CC(C1)N(C2)C(=O)C1=CC=CC(F)=C1SC1=CC=CC=C1,1889018018
,PV-007560983390,325.35,CSC1=C(F)C=CC=C1C(=O)N1CC2(CC1(CO)C2)C(O)=O,1889018018
,Z3912044411,323.38,CCOC(=O)C12CC(C1)N(C2)C(=O)C1=CC=CC(F)=C1SC,1889018018
,Z5132355928,353.41,COCC12CC(C1)(CN2C(=O)C1=CC=CC(F)=C1SC)C(=O)OC,1889018018
,Z6129490960,339.38,COC(=O)C12CC(CO)(C1)N(C2)C(=O)C1=CC=CC(F)=C1SC,1889018018
,Z5334478636,353.326,COC(=O)C1=CC(=CN=C1N1CC2(C1)CC1(CC(F)(F)C1)C2)[N+]([O-])=O,1942959523
,Z4456194134,336.383,CC(C)OC(=O)C1=CC=CN=C1N1CC2(C1)CC1(CC(F)(F)C1)C2,1942959523
,Z5161157428,343.37,CSC1=C(F)C=NC=C1NC(=O)NC1CC2(C1)C(F)(F)C21CC1,2127856827
,Z5161159019,375.37,"COC(=O)[C@@H]1C(F)(F)[C@@]11C[C@@H](C1)NC(=O)NC1=CN=CC(F)=C1SC |&1:4,8,10,c:20,23,t:18|",2127856827
,Z5161158957,375.37,"COC(=O)[C@@H]1C(F)(F)[C@]11C[C@@H](C1)NC(=O)NC1=CN=CC(F)=C1SC |&1:4,8,10,c:20,23,t:18|",2127856827
,Z5161150164,317.33,CSC1=C(F)C=NC=C1NC(=O)NC1CC2(CC2(F)F)C1,2127856827
,Z5164065370,319.376,COC(=O)C1=CC(F)=CC2=C1CCC2NC1COC2(CCC2)C1,2137433272
,Z5164066383,333.403,COC(=O)C1=CC(F)=CC2=C1CCC2NC1COC2(CCCC2)C1,2137433272
,Z5164064821,307.365,COC(=O)C1=CC(F)=CC2=C1CCC2NC1COC(C)(C)C1,2137433272
,Z5182631257,319.376,OC(=O)C1=CC(F)=CC2=C1CCC2NC1COC2(CCCC2)C1,2137433272
,Z5164066436,349.402,COC(=O)C1=CC(F)=CC2=C1CCC2NC1COC2(C1)CCOCC2,2137433272
,Z5182631270,335.375,OC(=O)C1=CC(F)=CC2=C1CCC2NC1COC2(C1)CCOCC2,2137433272
,Z5188362099,300.333,CC1=CC=C2N=CC=C(N3CC4(C)CC3(C4)C(O)=O)C2=C1F,2141763025
,Z5464007425,300.333,CC1C2CC(C2)(N1C1=CC=NC2=CC=C(C)C(F)=C12)C(O)=O,2141763025
,PV-007072500245,307.253,COC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2153344341
